PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,EMPUNAVAILREASON,EMPPOP,EMPRESP_RATE,EMPAGG,EMPSBJ,WORKSTUDY,STUDY,ASSUNEMP,BOTH,NOAVAIL,WORK
10007855,10007855,MFHS4XX4PHYS,1,0,70,74,13,CAH07-01-01,93,35,1,3,6,54
10007855,10007855,MFHS5SINPHTS,1,1,70,74,13,CAH07-01-01,93,35,1,3,6,54
10007855,10007855,MFHS5SINPHYS,1,1,70,74,13,CAH07-01-01,93,35,1,3,6,54
10007855,10007855,MFHS5XS5PHYS,1,0,70,74,13,CAH07-01-01,93,35,1,3,6,54
10007855,10007855,MHHS4XX4CHEMS,1,1,85,75,11,CAH07,91,35,1,3,8,52
10007855,10007855,MIHM4XX4BIBABIG,1,1,25,75,13,CAH03-01-08,90,50,5,5,5,35
10007855,10007855,MIHM4XX4BIBS,1,1,25,75,13,CAH03-01-08,90,50,5,5,5,35
10007855,10007855,MIHM4XX4BICS,1,1,25,80,13,CAH03-01-07,90,45,10,5,0,40
10007855,10007855,MIHM4XX4BIDS,1,1,25,75,13,CAH03-01-08,90,50,5,5,5,35
10007855,10007855,MIHM4XX4BIGS,1,1,25,80,13,CAH03-01-07,90,45,10,5,0,40
10007855,10007855,MIHS4XX4CSCS,1,0,10,90,24,,100,20,0,0,0,80
10007855,10007855,MIHS5SINCSCS,1,0,70,81,13,CAH11-01-01,90,12,1,1,9,77
10007855,10007855,MIHS5XS5CSCS,1,1,70,81,13,CAH11-01-01,90,12,1,1,9,77
10007855,10007855,MMHS4XX4MATS,1,0,65,71,13,CAH09-01-01,88,38,0,4,12,46
10007855,10007855,MMHS5XS5MATS,1,1,65,71,13,CAH09-01-01,88,38,0,4,12,46
10007855,10007855,MOHD4XX4SHOSS,1,0,15,80,14,,100,0,0,0,0,100
10007856,10007856,BA_GQ15,1,0,15,85,13,CAH19-02-03,90,30,0,10,10,50
10007856,10007856,BA_GQ15,1,0,35,85,13,CAH09-01-01,85,30,5,5,10,50
10007856,10007856,BA_GR11,1,1,15,70,23,CAH19-03-01,90,15,5,5,5,75
10007856,10007856,BA_GR11,1,1,35,85,13,CAH09-01-01,85,30,5,5,10,50
10007856,10007856,BA_GR12,1,1,20,85,12,CAH19-03,95,20,5,5,0,70
10007856,10007856,BA_GR12,1,1,35,85,13,CAH09-01-01,85,30,5,5,10,50
10007856,10007856,BA_GV11,1,1,35,85,13,CAH09-01-01,85,30,5,5,10,50
10007856,10007856,BA_GV11,1,1,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_GW14,1,0,35,85,13,CAH09-01-01,85,30,5,5,10,50
10007856,10007856,BA_GW14,1,0,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_GW16,1,1,35,85,13,CAH09-01-01,85,30,5,5,10,50
10007856,10007856,BA_GW16,1,1,85,70,12,CAH21-01,95,27,3,6,1,63
10007856,10007856,BA_L201,1,1,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_L203,1,1,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_L241,1,0,25,80,14,,95,30,0,10,5,55
10007856,10007856,BA_L242,1,1,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_L246,1,1,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_L24F,1,1,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_L252,1,1,10,90,23,CAH15-01-03,85,40,15,0,0,50
10007856,10007856,BA_L252,1,1,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_L255,1,0,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_L2L1,1,0,25,90,13,CAH15-02-01,100,20,0,10,0,70
10007856,10007856,BA_L2L1,1,0,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_L2P3,1,1,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_L300,1,1,25,70,12,CAH15-01,80,15,15,10,5,55
10007856,10007856,BA_L700,1,0,20,70,24,,85,35,5,5,10,50
10007856,10007856,BA_L703,1,1,25,70,23,CAH12-01-03,90,30,5,5,5,55
10007856,10007856,BA_L704,1,1,25,70,23,CAH12-01-03,90,30,5,5,5,55
10007856,10007856,BA_L70F,1,1,25,70,23,CAH12-01-03,90,30,5,5,5,55
10007856,10007856,BA_L7L1,1,1,25,70,23,CAH12-01-03,90,30,5,5,5,55
10007856,10007856,BA_L7L1,1,1,25,90,13,CAH15-02-01,100,20,0,10,0,70
10007856,10007856,BA_LL31,1,1,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_LL7F,1,0,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_LL7F,1,0,25,70,23,CAH12-01-03,90,30,5,5,5,55
10007856,10007856,BA_LQ73,1,0,25,70,23,CAH12-01-03,90,30,5,5,5,55
10007856,10007856,BA_LQ73,1,0,40,70,13,CAH19-01-03,90,45,5,5,5,45
10007856,10007856,BA_LQ75,1,0,15,85,13,CAH19-02-03,90,30,0,10,10,50
10007856,10007856,BA_LQ75,1,0,25,70,23,CAH12-01-03,90,30,5,5,5,55
10007856,10007856,BA_LQF5,1,1,15,85,13,CAH19-02-03,90,30,0,10,10,50
10007856,10007856,BA_LQF5,1,1,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_LRF1,1,1,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_LRF1,1,1,15,70,23,CAH19-03-01,90,15,5,5,5,75
10007856,10007856,BA_LRF4,1,0,10,75,23,CAH19-03-04,95,20,0,5,5,75
10007856,10007856,BA_LRF4,1,0,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_LV2F,1,1,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_LV2F,1,1,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_LV2H,1,0,15,80,14,,85,50,15,5,0,30
10007856,10007856,BA_LVF1,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_LVF1,1,0,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_LVR1,1,1,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_LVR1,1,1,25,70,23,CAH12-01-03,90,30,5,5,5,55
10007856,10007856,BA_LVT1,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_LVT1,1,0,25,70,23,CAH12-01-03,90,30,5,5,5,55
10007856,10007856,BA_LW24,1,1,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_LW24,1,1,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_M103,1,1,35,70,13,CAH16-01-01,95,30,5,15,0,50
10007856,10007856,BA_P300,1,0,15,75,24,,100,30,0,15,0,55
10007856,10007856,BA_P301,1,1,,,,,,,,,,
10007856,10007856,BA_P302,1,1,,,,,,,,,,
10007856,10007856,BA_P3Q3,1,1,40,70,13,CAH19-01-03,90,45,5,5,5,45
10007856,10007856,BA_P3V1,1,1,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_P3W4,1,1,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_P3W8,1,1,15,75,13,CAH19-01-05,95,45,5,5,5,45
10007856,10007856,BA_P3X3,1,1,80,68,23,CAH22-01-01,98,35,1,2,1,60
10007856,10007856,BA_PP13,1,1,,,,,,,,,,
10007856,10007856,BA_Q300,1,0,20,70,14,,90,45,5,5,5,40
10007856,10007856,BA_Q500,1,0,20,85,12,CAH19-02,95,40,0,5,5,45
10007856,10007856,BA_Q501,1,0,20,85,12,CAH19-02,95,40,0,5,5,45
10007856,10007856,BA_Q522,1,0,15,85,13,CAH19-02-03,90,30,0,10,10,50
10007856,10007856,BA_Q550,1,0,15,85,13,CAH19-02-03,90,30,0,10,10,50
10007856,10007856,BA_Q550,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_Q560,1,0,15,85,13,CAH19-02-03,90,30,0,10,10,50
10007856,10007856,BA_Q562,1,1,15,85,13,CAH19-02-03,90,30,0,10,10,50
10007856,10007856,BA_Q562,1,1,20,85,12,CAH19-02,95,40,0,5,5,45
10007856,10007856,BA_Q5P0,1,0,10,100,24,,100,25,0,10,0,65
10007856,10007856,BA_QN51,1,1,15,85,13,CAH19-02-03,90,30,0,10,10,50
10007856,10007856,BA_QN51,1,1,40,70,23,CAH17-01-02,90,5,0,5,5,80
10007856,10007856,BA_QN51,1,1,40,70,23,CAH17-01-04,90,5,0,5,5,80
10007856,10007856,BA_QN54,1,1,15,85,13,CAH19-02-03,90,30,0,10,10,50
10007856,10007856,BA_QN54,1,1,20,70,23,CAH17-01-08,95,5,5,10,0,75
10007856,10007856,BA_QN54,1,1,30,75,23,CAH17-01-07,95,10,5,10,0,75
10007856,10007856,BA_QR31,1,0,15,70,23,CAH19-03-01,90,15,5,5,5,75
10007856,10007856,BA_QR31,1,0,40,70,13,CAH19-01-03,90,45,5,5,5,45
10007856,10007856,BA_QR34,1,0,10,75,23,CAH19-03-04,95,20,0,5,5,75
10007856,10007856,BA_QR34,1,0,40,70,13,CAH19-01-03,90,45,5,5,5,45
10007856,10007856,BA_QR54,1,0,10,75,23,CAH19-03-04,95,20,0,5,5,75
10007856,10007856,BA_QR54,1,0,15,85,13,CAH19-02-03,90,30,0,10,10,50
10007856,10007856,BA_QV31,1,0,40,70,13,CAH19-01-03,90,45,5,5,5,45
10007856,10007856,BA_QV31,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_QV51,1,0,15,85,13,CAH19-02-03,90,30,0,10,10,50
10007856,10007856,BA_QV51,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_QVN1,1,0,15,85,13,CAH19-02-03,90,30,0,10,10,50
10007856,10007856,BA_QVN1,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_QW34,1,0,10,75,24,,90,10,10,20,0,60
10007856,10007856,BA_QW36,1,0,40,70,13,CAH19-01-03,90,45,5,5,5,45
10007856,10007856,BA_QW36,1,0,85,70,12,CAH21-01,95,27,3,6,1,63
10007856,10007856,BA_QW38,1,0,25,75,14,,90,40,5,5,5,45
10007856,10007856,BA_QW3F,1,1,15,75,13,CAH19-01-05,95,45,5,5,5,45
10007856,10007856,BA_QW3F,1,1,40,70,13,CAH19-01-03,90,45,5,5,5,45
10007856,10007856,BA_QW54,1,0,15,85,13,CAH19-02-03,90,30,0,10,10,50
10007856,10007856,BA_QW54,1,0,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_QWM6,1,0,15,85,13,CAH19-02-03,90,30,0,10,10,50
10007856,10007856,BA_QWM6,1,0,85,70,12,CAH21-01,95,27,3,6,1,63
10007856,10007856,BA_QX33,1,0,40,70,13,CAH19-01-03,90,45,5,5,5,45
10007856,10007856,BA_QX33,1,0,80,68,23,CAH22-01-01,98,35,1,2,1,60
10007856,10007856,BA_QX53,1,0,15,85,13,CAH19-02-03,90,30,0,10,10,50
10007856,10007856,BA_QX53,1,0,80,68,23,CAH22-01-01,98,35,1,2,1,60
10007856,10007856,BA_QX5H,1,1,20,85,12,CAH19-02,95,40,0,5,5,45
10007856,10007856,BA_QX5H,1,1,80,68,23,CAH22-01-01,98,35,1,2,1,60
10007856,10007856,BA_R120,1,1,15,70,23,CAH19-03-01,90,15,5,5,5,75
10007856,10007856,BA_R401,1,1,10,75,23,CAH19-03-04,95,20,0,5,5,75
10007856,10007856,BA_R401,1,1,20,85,12,CAH19-03,95,20,5,5,0,70
10007856,10007856,BA_R4X3,1,1,80,68,23,CAH22-01-01,98,35,1,2,1,60
10007856,10007856,BA_R4X3,1,1,10,75,23,CAH19-03-04,95,20,0,5,5,75
10007856,10007856,BA_R990,1,1,10,90,23,CAH19-03-11,80,0,20,10,0,70
10007856,10007856,BA_RL22,1,1,20,85,12,CAH19-03,95,20,5,5,0,70
10007856,10007856,BA_RL22,1,1,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_RR12,1,0,15,70,23,CAH19-03-01,90,15,5,5,5,75
10007856,10007856,BA_RR12,1,0,20,85,12,CAH19-03,95,20,5,5,0,70
10007856,10007856,BA_RR14,1,0,10,75,23,CAH19-03-04,95,20,0,5,5,75
10007856,10007856,BA_RR14,1,0,15,70,23,CAH19-03-01,90,15,5,5,5,75
10007856,10007856,BA_RR24,1,0,10,75,23,CAH19-03-04,95,20,0,5,5,75
10007856,10007856,BA_RR24,1,0,20,85,12,CAH19-03,95,20,5,5,0,70
10007856,10007856,BA_RV11,1,0,15,70,23,CAH19-03-01,90,15,5,5,5,75
10007856,10007856,BA_RV11,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_RV21,1,0,20,85,12,CAH19-03,95,20,5,5,0,70
10007856,10007856,BA_RV21,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_RV41,1,1,10,75,23,CAH19-03-04,95,20,0,5,5,75
10007856,10007856,BA_RV41,1,1,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_RW14,1,0,15,70,23,CAH19-03-01,90,15,5,5,5,75
10007856,10007856,BA_RW14,1,0,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_RW16,1,0,15,70,23,CAH19-03-01,90,15,5,5,5,75
10007856,10007856,BA_RW16,1,0,85,70,12,CAH21-01,95,27,3,6,1,63
10007856,10007856,BA_RW44,1,1,10,75,23,CAH19-03-04,95,20,0,5,5,75
10007856,10007856,BA_RW44,1,1,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_V100,1,0,55,80,14,,96,42,2,9,2,45
10007856,10007856,BA_V101,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_V102,1,1,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_V10F,1,1,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_V135,1,0,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_V135,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_V190,1,0,10,70,24,,90,25,10,10,0,55
10007856,10007856,BA_V191,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_V350,1,0,10,80,23,CAH20-01-02,100,60,0,10,0,30
10007856,10007856,BA_V3W1,1,0,10,80,23,CAH20-01-02,100,60,0,10,0,30
10007856,10007856,BA_V3W1,1,0,20,75,13,CAH21-01-02,95,40,5,20,0,35
10007856,10007856,BA_V700,1,1,95,79,12,CAH20-01,96,43,2,8,2,45
10007856,10007856,BA_VL1F,1,0,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_VL1F,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_VLD2,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_VLD2,1,0,65,80,13,CAH15-03-01,90,30,5,10,5,50
10007856,10007856,BA_VP11,1,1,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_VP1H,1,1,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_VV21,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_VVC2,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_VX13,1,0,80,68,23,CAH22-01-01,98,35,1,2,1,60
10007856,10007856,BA_VX13,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_W100,1,0,20,70,14,,95,40,5,20,0,35
10007856,10007856,BA_W1V3,1,0,20,75,13,CAH21-01-02,95,40,5,20,0,35
10007856,10007856,BA_W1V3,1,0,10,80,23,CAH20-01-02,100,60,0,10,0,30
10007856,10007856,BA_W400,1,0,25,70,14,,100,25,0,0,0,75
10007856,10007856,BA_W401,1,0,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_W402,1,1,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_W40F,1,1,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_W432,1,0,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_W460,1,0,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_W620,1,0,85,70,12,CAH21-01,95,27,3,6,1,63
10007856,10007856,BA_W621,1,0,85,70,12,CAH21-01,95,27,3,6,1,63
10007856,10007856,BA_W62F,1,1,85,70,12,CAH21-01,95,27,3,6,1,63
10007856,10007856,BA_W801,1,0,15,75,13,CAH19-01-05,95,45,5,5,5,45
10007856,10007856,BA_W841,1,0,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_W841,1,0,15,75,13,CAH19-01-05,95,45,5,5,5,45
10007856,10007856,BA_W847,1,1,15,75,13,CAH19-01-05,95,45,5,5,5,45
10007856,10007856,BA_W847,1,1,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_WP43,1,0,85,70,12,CAH21-01,95,27,3,6,1,63
10007856,10007856,BA_WP43,1,0,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_WP83,1,1,15,75,13,CAH19-01-05,95,45,5,5,5,45
10007856,10007856,BA_WQ13,1,0,20,75,13,CAH21-01-02,95,40,5,20,0,35
10007856,10007856,BA_WQ13,1,0,40,70,13,CAH19-01-03,90,45,5,5,5,45
10007856,10007856,BA_WR81,1,1,15,70,23,CAH19-03-01,90,15,5,5,5,75
10007856,10007856,BA_WR81,1,1,15,75,13,CAH19-01-05,95,45,5,5,5,45
10007856,10007856,BA_WR84,1,1,10,75,23,CAH19-03-04,95,20,0,5,5,75
10007856,10007856,BA_WR84,1,1,15,75,13,CAH19-01-05,95,45,5,5,5,45
10007856,10007856,BA_WV13,1,0,20,75,13,CAH21-01-02,95,40,5,20,0,35
10007856,10007856,BA_WV13,1,0,10,80,23,CAH20-01-02,100,60,0,10,0,30
10007856,10007856,BA_WV41,1,0,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_WV41,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_WV81,1,1,15,75,13,CAH19-01-05,95,45,5,5,5,45
10007856,10007856,BA_WV81,1,1,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_WW16,1,0,85,70,12,CAH21-01,95,27,3,6,1,63
10007856,10007856,BA_WW16,1,0,20,75,13,CAH21-01-02,95,40,5,20,0,35
10007856,10007856,BA_WW18,1,1,15,75,13,CAH19-01-05,95,45,5,5,5,45
10007856,10007856,BA_WW18,1,1,20,75,13,CAH21-01-02,95,40,5,20,0,35
10007856,10007856,BA_WW48,1,0,15,75,13,CAH19-01-05,95,45,5,5,5,45
10007856,10007856,BA_WW48,1,0,20,75,13,CAH21-01-02,95,40,5,20,0,35
10007856,10007856,BA_WW48,1,0,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_WW64,1,0,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_WW64,1,0,85,70,12,CAH21-01,95,27,3,6,1,63
10007856,10007856,BA_WWP4,1,0,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_WWP4,1,0,85,70,12,CAH21-01,95,27,3,6,1,63
10007856,10007856,BA_WX13,1,1,20,75,13,CAH21-01-02,95,40,5,20,0,35
10007856,10007856,BA_WX13,1,1,80,68,23,CAH22-01-01,98,35,1,2,1,60
10007856,10007856,BA_WX43,1,0,45,70,13,CAH21-01-06,95,25,5,0,0,70
10007856,10007856,BA_WX43,1,0,80,68,23,CAH22-01-01,98,35,1,2,1,60
10007856,10007856,BA_X302,1,1,80,68,23,CAH22-01-01,98,35,1,2,1,60
10007856,10007856,BA_X30F,1,1,80,68,23,CAH22-01-01,98,35,1,2,1,60
10007856,10007856,BA_X320,1,0,70,68,24,,97,32,1,3,1,62
10007856,10007856,BA_X322,1,1,80,68,23,CAH22-01-01,98,35,1,2,1,60
10007856,10007856,BA_X3G1,1,0,35,85,13,CAH09-01-01,85,30,5,5,10,50
10007856,10007856,BA_X3G1,1,0,80,68,23,CAH22-01-01,98,35,1,2,1,60
10007856,10007856,BA_X3L7,1,1,80,68,23,CAH22-01-01,98,35,1,2,1,60
10007856,10007856,BA_X3L7,1,1,25,70,23,CAH12-01-03,90,30,5,5,5,55
10007856,10007856,BA_X3R4,1,1,10,75,23,CAH19-03-04,95,20,0,5,5,75
10007856,10007856,BA_X3R4,1,1,80,68,23,CAH22-01-01,98,35,1,2,1,60
10007856,10007856,BA_X3V1,1,0,90,79,13,CAH20-01-01,96,40,3,9,2,48
10007856,10007856,BA_X3V1,1,0,80,68,23,CAH22-01-01,98,35,1,2,1,60
10007856,10007856,BENG_132A,1,1,,,,,,,,,,
10007856,10007856,BENG_132B,1,1,,,,,,,,,,
10007856,10007856,BENG_179G,1,1,25,80,13,CAH07-01-01,90,40,10,5,0,50
10007856,10007856,BENG_179H,1,1,25,80,13,CAH07-01-01,90,40,10,5,0,50
10007856,10007856,BENG_G600,1,0,15,90,24,,95,0,0,0,5,95
10007856,10007856,BSC_4D12,1,1,40,70,23,CAH17-01-02,90,5,0,5,5,80
10007856,10007856,BSC_4D12,1,1,20,75,13,CAH06-01-03,75,0,0,0,25,75
10007856,10007856,BSC_53C8,1,0,20,75,13,CAH06-01-03,75,0,0,0,25,75
10007856,10007856,BSC_53C8,1,0,30,80,13,CAH06-01-01,95,35,0,10,5,55
10007856,10007856,BSC_7G73,1,1,60,83,13,CAH11-01-01,100,10,0,3,0,87
10007856,10007856,BSC_7G73,1,1,35,85,13,CAH09-01-01,85,30,5,5,10,50
10007856,10007856,BSC_7G74,1,1,60,83,13,CAH11-01-01,100,10,0,3,0,87
10007856,10007856,BSC_7G74,1,1,35,85,13,CAH09-01-01,85,30,5,5,10,50
10007856,10007856,BSC_A1C6,1,1,25,70,12,CAH15-01,80,15,15,10,5,55
10007856,10007856,BSC_A1C6,1,1,80,70,23,CAH04-01-01,93,13,4,9,4,70
10007856,10007856,BSC_B990,1,1,,,,,,,,,,
10007856,10007856,BSC_B991,1,1,,,,,,,,,,
10007856,10007856,BSC_C100,1,0,30,80,14,,95,40,5,5,5,45
10007856,10007856,BSC_C101,1,1,30,80,13,CAH03-01-02,95,40,5,5,5,45
10007856,10007856,BSC_C101,1,1,60,83,13,CAH11-01-01,100,10,0,3,0,87
10007856,10007856,BSC_C101,1,1,60,77,11,CAH07,92,33,7,5,2,54
10007856,10007856,BSC_C102,1,1,30,80,13,CAH03-01-02,95,40,5,5,5,45
10007856,10007856,BSC_C120,1,0,35,75,13,CAH03-01-06,90,25,5,5,5,60
10007856,10007856,BSC_C122,1,1,35,75,13,CAH03-01-06,90,25,5,5,5,60
10007856,10007856,BSC_C164,1,0,15,85,14,,90,40,0,0,10,45
10007856,10007856,BSC_C166,1,1,25,75,13,CAH03-01-03,90,35,0,0,10,55
10007856,10007856,BSC_C180,1,0,15,75,24,,80,15,0,0,20,65
10007856,10007856,BSC_C181,1,1,25,75,13,CAH03-01-03,90,35,0,0,10,55
10007856,10007856,BSC_C183,1,1,35,70,23,CAH06-01-04,85,5,5,0,10,80
10007856,10007856,BSC_C183,1,1,25,75,13,CAH03-01-03,90,35,0,0,10,55
10007856,10007856,BSC_C183,1,1,20,75,13,CAH06-01-03,75,0,0,0,25,75
10007856,10007856,BSC_C184,1,1,25,75,13,CAH03-01-03,90,35,0,0,10,55
10007856,10007856,BSC_C184,1,1,20,75,13,CAH06-01-03,75,0,0,0,25,75
10007856,10007856,BSC_C184,1,1,35,70,23,CAH06-01-04,85,5,5,0,10,80
10007856,10007856,BSC_C194,1,1,140,77,12,CAH03-01,92,38,4,4,4,50
10007856,10007856,BSC_C195,1,1,15,75,13,CAH03-02-01,100,55,0,5,0,40
10007856,10007856,BSC_C195,1,1,30,80,13,CAH03-01-02,95,40,5,5,5,45
10007856,10007856,BSC_C200,1,0,15,90,24,,100,45,0,10,0,40
10007856,10007856,BSC_C202,1,1,15,90,23,CAH03-01-05,100,45,0,10,0,40
10007856,10007856,BSC_C300,1,0,30,70,14,,85,25,5,5,5,55
10007856,10007856,BSC_C302,1,1,35,75,13,CAH03-01-06,90,25,5,5,5,60
10007856,10007856,BSC_C400,1,0,10,70,14,,90,25,10,10,0,55
10007856,10007856,BSC_C401,1,1,15,70,13,CAH03-01-07,95,35,5,5,0,50
10007856,10007856,BSC_C500,1,0,20,85,24,,95,55,5,5,0,35
10007856,10007856,BSC_C502,1,1,10,80,13,CAH03-01-04,90,55,10,5,0,30
10007856,10007856,BSC_C600,1,0,15,75,14,,100,55,0,5,0,40
10007856,10007856,BSC_C602,1,1,15,75,13,CAH03-02-01,100,55,0,5,0,40
10007856,10007856,BSC_C60F,1,1,15,75,13,CAH03-02-01,100,55,0,5,0,40
10007856,10007856,BSC_C700,1,0,10,75,14,,100,55,0,0,0,45
10007856,10007856,BSC_C701,1,1,15,75,13,CAH03-01-08,100,55,0,0,0,45
10007856,10007856,BSC_C800,1,0,75,70,24,,92,13,4,8,4,71
10007856,10007856,BSC_C80F,1,1,80,70,23,CAH04-01-01,93,13,4,9,4,70
10007856,10007856,BSC_C843,1,1,80,70,23,CAH04-01-01,93,13,4,9,4,70
10007856,10007856,BSC_C990,1,1,30,80,13,CAH03-01-02,95,40,5,5,5,45
10007856,10007856,BSC_C990,1,1,60,77,11,CAH07,92,33,7,5,2,54
10007856,10007856,BSC_C990,1,1,60,83,13,CAH11-01-01,100,10,0,3,0,87
10007856,10007856,BSC_CC47,1,0,10,75,24,,100,50,0,10,0,40
10007856,10007856,BSC_CC48,1,1,15,70,13,CAH03-01-07,95,35,5,5,0,50
10007856,10007856,BSC_CC48,1,1,15,75,13,CAH03-01-08,100,55,0,0,0,45
10007856,10007856,BSC_CM89,1,0,80,70,23,CAH04-01-01,93,13,4,9,4,70
10007856,10007856,BSC_CM89,1,0,25,70,12,CAH15-01,80,15,15,10,5,55
10007856,10007856,BSC_CX80,1,1,80,70,23,CAH04-01-01,93,13,4,9,4,70
10007856,10007856,BSC_CX80,1,1,80,68,23,CAH22-01-01,98,35,1,2,1,60
10007856,10007856,BSC_D306,1,0,20,80,14,,95,40,0,10,5,45
10007856,10007856,BSC_D307,1,1,30,80,13,CAH06-01-01,95,35,0,10,5,55
10007856,10007856,BSC_D322,1,0,10,80,24,,90,35,10,10,0,45
10007856,10007856,BSC_D323,1,1,30,80,13,CAH06-01-01,95,35,0,10,5,55
10007856,10007856,BSC_D334,1,1,30,80,13,CAH06-01-01,95,35,0,10,5,55
10007856,10007856,BSC_D335,1,1,30,80,13,CAH06-01-01,95,35,0,10,5,55
10007856,10007856,BSC_D401,1,0,20,75,13,CAH06-01-03,75,0,0,0,25,75
10007856,10007856,BSC_D4D3,1,0,30,80,13,CAH06-01-01,95,35,0,10,5,55
10007856,10007856,BSC_D4D3,1,0,20,75,13,CAH06-01-03,75,0,0,0,25,75
10007856,10007856,BSC_D4N2,1,1,20,75,13,CAH06-01-03,75,0,0,0,25,75
10007856,10007856,BSC_D4N2,1,1,40,70,23,CAH17-01-02,90,5,0,5,5,80
10007856,10007856,BSC_D906,1,1,,,,,,,,,,
10007856,10007856,BSC_D907,1,1,,,,,,,,,,
